SITE_ID,version,corr_uncorr_type_corr,flux_calc,openet_model,r2_corr,MAE_corr,MBE_corr,Latitude,Longitude,corr_uncorr_type_uncorr,r2_uncorr,MAE_uncorr,MBE_uncorr,r2_diff,MAE_diff,MBE_diff
S2,v3,corr,Closed,ensemble_mean,0.9536648457151092,9.774913731867146,0.2441293147745675,43.41712,-118.61424,uncorr,0.9531247611158956,10.846247525888892,-4.882307663774584,0.0005400845992136194,-1.0713337940217453,5.126436978549151
SLM001,v3,corr,Closed,ensemble_mean,0.8972413447972165,14.89498945591854,-4.188944182676265,38.289,-121.118,uncorr,0.8918170069373555,17.749034045939407,-10.49222007769021,0.0054243378598609615,-2.8540445900208677,6.303275895013945
UA1_HartFarm,v3,corr,Closed,ensemble_mean,0.9996499797430884,3.0814691471981916,-3.0814691471981916,33.0774250555555,-112.112065138888,uncorr,0.999606625793982,4.090306406219192,-4.090306406219192,4.3353949106483824e-05,-1.008837259021,1.008837259021
UA3_JV108,v3,corr,Closed,ensemble_mean,0.69254088395037,23.429499926396108,23.429499926396108,32.7207299166666,-114.705979805555,uncorr,0.6617315283394007,20.981676424116205,20.517638730323824,0.030809355610969202,2.4478235022799026,2.9118611960722838
US-AR1,v3,corr,Closed,ensemble_mean,0.7355554284462539,22.163535584210248,-21.57278870243474,36.4267,-99.42,uncorr,0.7315976745323683,22.869665874832013,-22.239556315351013,0.003957753913885531,-0.7061302906217648,0.6667676129162743
US-Bkg,v3,corr,Closed,ensemble_mean,0.9407616447173228,10.223826952527444,2.7775453930913874,44.34529,-96.83617,uncorr,0.9239529336794672,10.841848431645904,0.5957633112702437,0.01680871103785564,-0.6180214791184593,2.1817820818211437
US-Bo1,v3,corr,Closed,ensemble_mean,0.9222337586584242,10.607852550349708,5.551790474621824,40.0062,-88.2904,uncorr,0.919505450997885,12.895030475864427,-0.1898143448414252,0.0027283076605391088,-2.287177925514719,5.741604819463249
US-Br1,v3,corr,Closed,ensemble_mean,0.8908236876844461,14.912900944434478,10.268480255424544,41.9749,-93.6906,uncorr,0.8834807303146389,15.566222151740128,5.015691804646201,0.007342957369807168,-0.65332120730565,5.252788450778343
US-Br3,v3,corr,Closed,ensemble_mean,0.8901143612632362,14.428235797942316,10.389389653389465,41.97472,-93.69357,uncorr,0.888198060461467,15.34076890995207,5.991498826939385,0.0019163008017691885,-0.9125331120097542,4.397890826450079
US-Dk1,v3,corr,Closed,ensemble_mean,0.7951410946967633,18.73820526442669,-5.584930821550925,35.9712,-79.09338,uncorr,0.7777651323338349,22.867292830622276,-12.730973850968546,0.017375962362928377,-4.129087566195587,7.146043029417621
US-Bi2,v3,corr,Closed,ensemble_mean,0.9301725322755448,14.982266927210546,9.295897827578363,38.109,-121.535,uncorr,0.9207846489120554,13.431723092822844,4.4174679673840025,0.009387883363489391,1.5505438343877014,4.878429860194361
US-KLS,v3,corr,Closed,ensemble_mean,0.6426103106189985,21.67276236546419,-10.476557794807135,38.7745,-97.5684,uncorr,0.6349291357817693,22.837555038888592,-14.893619466223942,0.007681174837229188,-1.164792673424401,4.417061671416807
US-Mj1,v3,corr,Closed,ensemble_mean,1.0,22.42956918746395,-14.29489623618323,46.99475,-109.61375,uncorr,0.9999999999999996,19.73157701648626,-18.76701161296609,4.440892098500626e-16,2.6979921709776917,4.47211537678286
US-Mj2,v3,corr,Closed,ensemble_mean,1.0,7.404930217878663,7.404930217878663,46.9957,-109.6295,uncorr,0.9999999999999996,7.620396320970757,7.620396320970757,4.440892098500626e-16,-0.21546610309209413,-0.21546610309209413
US-Ne1,v3,corr,Closed,ensemble_mean,0.9229325821887308,15.142586411859996,8.862888968857954,41.16506,-96.47664,uncorr,0.9198098635838948,14.198472130844708,4.215016315314887,0.003122718604835928,0.9441142810152883,4.647872653543066
US-Ne2,v3,corr,Closed,ensemble_mean,0.922242048307609,15.059340843423442,9.51390365954656,41.16487,-96.4701,uncorr,0.920231166189262,14.319505929425937,4.726217826733754,0.0020108821183469905,0.7398349139975053,4.787685832812807
US-Ne3,v3,corr,Closed,ensemble_mean,0.9160931766581468,12.26506985796838,3.643756445978961,41.17967,-96.43965,uncorr,0.9140852816083924,13.16346967001139,-0.6701210512383009,0.0020078950497544046,-0.8983998120430101,4.313877497217262
US-OF1,v3,corr,Closed,ensemble_mean,0.9496057268454284,19.459328904950286,19.459328904950286,35.7370669999999,-90.0492,uncorr,0.7734612998451855,10.33921120630409,4.764421201215309,0.1761444270002429,9.120117698646196,14.694907703734977
US-Ro1,v3,corr,Closed,ensemble_mean,0.9010416549509156,14.175007139350674,8.70668790382744,44.7143,-93.0898,uncorr,0.8884867480717845,13.48256752578144,2.906765180741347,0.012554906879131078,0.6924396135692348,5.799922723086093
US-Ro2,v3,corr,Closed,ensemble_mean,0.9732038913121576,11.82313632982677,8.87357762105387,44.7288,-93.0888,uncorr,0.9664451420985516,10.51342644864022,1.861120567813089,0.006758749213605975,1.309709881186551,7.012457053240782
US-Ro5,v3,corr,Closed,ensemble_mean,0.9767600862016383,11.722800702584609,11.722800702584609,44.691,-93.0576,uncorr,0.9719069283389036,8.574714162518347,7.185156481675979,0.004853157862734769,3.148086540066261,4.537644220908629
US-Tw3,v3,corr,Closed,ensemble_mean,0.91895185769733,12.76692542699254,4.198555716872458,38.1159,-121.6467,uncorr,0.9184689142927148,13.763712673100867,1.6792410577768748,0.00048294340461518814,-0.9967872461083278,2.519314659095583
